name,type,url,lvl,Vitality,Wisdom,Strength,Intelligence,Chance,Agility,Power,AP,MP,Range,Summon,Critical Hit,Initiative,Prospection,Lock,Dodge,AP Reduction,MP Reduction,AP Res,MP Res,Push Res.,Crit. Res,Pods,Trap Damage,%Trap Dam,Damage,Neutral Damage,Earth Damage,Fire Damage,Water Damage,Air Damage,Crit. Damage,Push Damage,Heal,Neutral Res.,Earth Res.,Fire Res.,Water Res.,Air Res.,%Neutral Res,%Earth Res,%Fire Res,%Water Res,%Air Res,Critical Hit,%Melee Res,%Range Res
Ravageur Feu mineur,Trophée,https://www.dofus.com/fr/mmorpg/encyclopedie/equipements/12694-ravageur-feu-mineur,50,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3,,,,,,,,,,,,,,,,,,
Porteur mineur,Trophée,https://www.dofus.com/fr/mmorpg/encyclopedie/equipements/12704-porteur-mineur,50,,,,,,,,,,,,,,,,,,,,,,,250,,,,,,,,,,,,,,,,,,,,,,,,
Acrobate mineur,Trophée,https://www.dofus.com/fr/mmorpg/encyclopedie/equipements/12712-acrobate-mineur,50,,,,,,15,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Furibond mineur,Trophée,https://www.dofus.com/fr/mmorpg/encyclopedie/equipements/12722-furibond-mineur,50,,,15,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Survivant mineur,Trophée,https://www.dofus.com/fr/mmorpg/encyclopedie/equipements/12727-survivant-mineur,50,40,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Astucieux mineur,Trophée,https://www.dofus.com/fr/mmorpg/encyclopedie/equipements/13760-astucieux-mineur,50,-50,,,25,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Taquin mineur,Trophée,https://www.dofus.com/fr/mmorpg/encyclopedie/equipements/13766-taquin-mineur,50,-50,,,,25,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Saccageur Air mineur,Trophée,https://www.dofus.com/fr/mmorpg/encyclopedie/equipements/13784-saccageur-air-mineur,50,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5,,,,,,,,,,,-2,,,,,
Muraille Feu mineure,Trophée,https://www.dofus.com/fr/mmorpg/encyclopedie/equipements/13814-muraille-feu-mineure,50,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,10,,,,-2,,,,,,
Muraille Eau mineure,Trophée,https://www.dofus.com/fr/mmorpg/encyclopedie/equipements/13817-muraille-eau-mineure,50,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,10,,-2,,,,,,,
Puissant mineur,Trophée,https://www.dofus.com/fr/mmorpg/encyclopedie/equipements/13823-puissant-mineur,50,,,,,,,10,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Dés de la Chance,Amulette,https://www.dofus.com/fr/mmorpg/encyclopedie/equipements/14271-chance,50,,,16,,16,,,1,,,,,,,,,,,,,,-20,,,,,,,,,,,,,,,,,,,,,,,,,
Dévastateur Neutre mineur,Trophée,https://www.dofus.com/fr/mmorpg/encyclopedie/equipements/16255-devastateur-neutre-mineur,50,,,,,,,,,,,,,,,,,,,,,,,,,,,5,,,,,,,,,,,,,,,,,,,,
Cavaleur mineur,Trophée,https://www.dofus.com/fr/mmorpg/encyclopedie/equipements/16300-cavaleur-mineur,50,,,,,,,,,,,,,,,,,,,,8,,,,,,,,,,,,,,,,,,,,,,,,,,,
Fonceur mineur,Trophée,https://www.dofus.com/fr/mmorpg/encyclopedie/equipements/16311-fonceur-mineur,50,,,,,,,,,,,,,200,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Sanguinaire mineur,Trophée,https://www.dofus.com/fr/mmorpg/encyclopedie/equipements/16337-sanguinaire-mineur,50,,,,,,,,,,,,,,,,,,,,,,,,,,3,,,,,,,,,,,,,,,,,,,,,
Ceinturonce,Ceinture,https://www.dofus.com/fr/mmorpg/encyclopedie/equipements/18229-ceinturonce,50,41,,16,,16,,,,,,,,,,4,-2,,,,,,,,,,,,3,,3,,,,,,,,,,,,,,,,,
Amuronce,Amulette,https://www.dofus.com/fr/mmorpg/encyclopedie/equipements/18230-amuronce,50,21,-15,11,,11,,,1,,,,-4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-4,,
Makroute Sombre,Chapeau,https://www.dofus.com/fr/mmorpg/encyclopedie/equipements/2094-makroute-sombre,50,21,,,,,,,,,,1,,,,-5,,,,,,,,,,,,,,,,,,,,,,,,,2,2,2,2,2,,,
Amublop Reinette,Amulette,https://www.dofus.com/fr/mmorpg/encyclopedie/equipements/9150-amublop-reinette,50,41,11,26,,,,,,,,,4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4,,
Bloptes Reinette,Bottes,https://www.dofus.com/fr/mmorpg/encyclopedie/equipements/9159-bloptes-reinette,50,21,,11,,,,11,,,,1,,101,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Bloptes Coco,Bottes,https://www.dofus.com/fr/mmorpg/encyclopedie/equipements/9160-bloptes-coco,50,21,,,,,11,11,,,,1,,101,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Insaisissable mineur,Trophée,https://www.dofus.com/fr/mmorpg/encyclopedie/equipements/12637-insaisissable-mineur,50,,,,,,,,,,,,,,,,,,,4,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Sabots Aiguilles de Féline,Bottes,https://www.dofus.com/fr/mmorpg/encyclopedie/equipements/13020-sabots-aiguilles-feline,50,,,21,,,,,,1,,,,,,-10,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Bastion mineur,Trophée,https://www.dofus.com/fr/mmorpg/encyclopedie/equipements/13769-bastion-mineur,50,,,,,,,,,,,,,,,,,,,,,,8,,,,,,,,,,-8,,,,,,,,,,,,,,,
Saccageur Eau mineur,Trophée,https://www.dofus.com/fr/mmorpg/encyclopedie/equipements/13781-saccageur-eau-mineur,50,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5,,,,,,,,,,-2,,,,,,,
Imprenable mineur,Trophée,https://www.dofus.com/fr/mmorpg/encyclopedie/equipements/13793-imprenable-mineur,50,,,,,,,,,,,,,,,,,,,8,-8,,,,,,,,,,,,,,,,,,,,,,,,,,,
Féroce mineur,Trophée,https://www.dofus.com/fr/mmorpg/encyclopedie/equipements/13832-feroce-mineur,50,,,,,,,,,,,,,,,,,,,,,,,,,,,3,3,3,3,3,-6,,,,,,,,,,,,,,,
Enragé mineur,Trophée,https://www.dofus.com/fr/mmorpg/encyclopedie/equipements/16194-enrage-mineur,50,,,25,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Fortification mineure,Trophée,https://www.dofus.com/fr/mmorpg/encyclopedie/equipements/16249-fortification-mineure,50,,,,,,,,,,,,,,,,,,,,,,8,,,,,,,,,,,,,,,,,,,,,,,,,
Dévastateur Feu mineur,Trophée,https://www.dofus.com/fr/mmorpg/encyclopedie/equipements/16258-devastateur-feu-mineur,50,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5,,,,,,,,,,,,,,,,,,
Temporiseur mineur,Trophée,https://www.dofus.com/fr/mmorpg/encyclopedie/equipements/16274-temporiseur-mineur,50,,,,,,,,,,,,,,,,,,6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Étourdisseur mineur,Trophée,https://www.dofus.com/fr/mmorpg/encyclopedie/equipements/16282-etourdisseur-mineur,50,,,,,,,,,,,,,,,,,6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Évasif mineur,Trophée,https://www.dofus.com/fr/mmorpg/encyclopedie/equipements/16292-evasif-mineur,50,,,,,,,,,,,,,,,,,,,8,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Culbuteur mineur,Trophée,https://www.dofus.com/fr/mmorpg/encyclopedie/equipements/16303-culbuteur-mineur,50,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,16,,,,,,,,,,,,,,
Solide mineur,Trophée,https://www.dofus.com/fr/mmorpg/encyclopedie/equipements/16308-solide-mineur,50,,,,,,,,,,,,,,,,,,,,,24,,,,,,,,,,,,,,,,,,,,,,,,,,
Carapace Eau mineur,Trophée,https://www.dofus.com/fr/mmorpg/encyclopedie/equipements/16324-carapace-eau-mineur,50,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3,,,,
Chaussettenlaine,Bottes,https://www.dofus.com/fr/mmorpg/encyclopedie/equipements/18530-chaussettenlaine,50,21,,,16,,,,,1,,,,,,,,,,-15,,,,,,,,,,,,,,,,,,,,,,,,1,,,,
Bouclier Fi'Squale,Bouclier,https://www.dofus.com/fr/mmorpg/encyclopedie/equipements/18691-bouclier-fi-squale,50,,,,,,,,,,,,,,,,4,,,,,31,,,,,,,,,,,,,,,,,,,,,,,,,-3,
Casque du Chafer,Chapeau,https://www.dofus.com/fr/mmorpg/encyclopedie/equipements/1908-casque-chafer,49,71,,-50,-50,-50,-50,,1,,,1,4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4,,
Ceinture Terrdala,Ceinture,https://www.dofus.com/fr/mmorpg/encyclopedie/equipements/7239-ceinture-terrdala,49,,,31,,,,,,,,1,,,,,,,,,,,,201,,,,,,,,,,,,,,,,,,,,,,,,
Anneau de Gadjète,Anneau,https://www.dofus.com/fr/mmorpg/encyclopedie/equipements/11087-anneau-gadjete,49,31,,16,,,,,,,,,2,,,,,,,,,,,101,,,,,,,,,,,,,,,,,,,,,,2,,
String du Mulou,Ceinture,https://www.dofus.com/fr/mmorpg/encyclopedie/equipements/6955-string-mulou,49,21,,21,,21,,,,,,,,,,,,,,,,,,,,,2,,,,,,,,,,,,,,,2,,,,,,
Anneau Rigami,Anneau,https://www.dofus.com/fr/mmorpg/encyclopedie/equipements/7132-anneau-rigami,49,21,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,2,2,2,,,
Tutu Rose,Ceinture,https://www.dofus.com/fr/mmorpg/encyclopedie/equipements/9366-tutu-rose,49,31,16,,,,,,,,,,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3,,
Cape Sanguine,Cape,https://www.dofus.com/fr/mmorpg/encyclopedie/equipements/2383-cape-sanguine,49,31,,,16,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4,,,10,,,,,5,,,,,
Ceinture Chafeuse,Ceinture,https://www.dofus.com/fr/mmorpg/encyclopedie/equipements/2809-ceinture-chafeuse,49,41,,31,,,,,,,,,4,,,,,,,,,,,,,,,,,,,,4,,,,,,,,,,,,,4,,
Amulette de Karotz,Amulette,https://www.dofus.com/fr/mmorpg/encyclopedie/equipements/11351-amulette-karotz,49,,11,,,21,,,,,,,3,51,,,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3,,
Bottes de Ragalde,Bottes,https://www.dofus.com/fr/mmorpg/encyclopedie/equipements/733-bottes-ragalde,49,21,,11,11,11,11,,,,,,,,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Amulette de la Boule,Amulette,https://www.dofus.com/fr/mmorpg/encyclopedie/equipements/2390-amulette-boule,49,,21,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4,,,,,,,
Chtévu,Ceinture,https://www.dofus.com/fr/mmorpg/encyclopedie/equipements/2403-chtevu,49,,,,,,,,,,1,,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,4,,,,,2,,
Sandales Papayou,Bottes,https://www.dofus.com/fr/mmorpg/encyclopedie/equipements/9655-sandales-papayou,49,31,11,,,21,,,,,,,,,,,,,,,,,,,,,4,,,,,,,,,,,,,,,,,,,,,
Ceinture de Gadjète,Ceinture,https://www.dofus.com/fr/mmorpg/encyclopedie/equipements/11085-ceinture-gadjete,49,41,,21,,,,16,,,,,,151,,,,,,,,,,101,,,,,,,,,,,,,,,,,,,,,,,,
Amulette de Logram,Amulette,https://www.dofus.com/fr/mmorpg/encyclopedie/equipements/12032-amulette-logram,49,36,,,21,,,,,,,,,,,3,,,,3,,,,,,,2,,,,,,,,,,,,,,,,,,,,,
Scaranneau Noir,Anneau,https://www.dofus.com/fr/mmorpg/encyclopedie/equipements/8136-scaranneau-noir,48,31,,,,,,,,,,,2,,,,,,,,,,,,,,,,,,,,,,4,,,,,,2,,,,,2,,
Ceinture Cristalline,Ceinture,https://www.dofus.com/fr/mmorpg/encyclopedie/equipements/9453-ceinture-cristalline,48,21,11,,,,,16,,,,1,,,,,,,,,,,,,,,4,,,,,,,,,,,,,,,,-5,,,,,
Anneau Stradamus,Anneau,https://www.dofus.com/fr/mmorpg/encyclopedie/equipements/6996-anneau-stradamus,48,21,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,11,,,,,,,2,,2,,,,
Bracelet Gume,Anneau,https://www.dofus.com/fr/mmorpg/encyclopedie/equipements/13298-bracelet-gume,48,,16,,,,,,,,,1,,,,,,,,,,,,,,,,,2,,2,,,,,,,,,,,,,,,,,
Abranneau Sombre,Anneau,https://www.dofus.com/fr/mmorpg/encyclopedie/equipements/1602-abranneau-sombre,48,,4,11,11,11,11,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Ceinture de Flash Gorgone,Ceinture,https://www.dofus.com/fr/mmorpg/encyclopedie/equipements/9186-ceinture-flash-gorgone,48,21,,,,,,,,,,,,151,,,7,,,,4,,,,,,2,,,,,,,,,,,,,,,,,,,,,
Amulette du Boostache,Amulette,https://www.dofus.com/fr/mmorpg/encyclopedie/equipements/11976-amulette-boostache,48,21,,,,,,,,,1,,,,,,,,,4,,,,,,,,,,,4,,,,,,,,,,,,,,,,,
L'Adelus,Ceinture,https://www.dofus.com/fr/mmorpg/encyclopedie/equipements/1487-adelus,48,,21,,,,,7,,,,,3,,,,,,,,,,,,,,3,,,,,,,,,,,,,,,,,,,3,,
Kraignosse,Chapeau,https://www.dofus.com/fr/mmorpg/encyclopedie/equipements/2104-kraignosse,48,61,7,,,,,16,,,,,,,,,,,,,,,,,,,4,,,,,,,,,,,,,,,,,,,,,
Caleçon à bretelles du Parrain,Ceinture,https://www.dofus.com/fr/mmorpg/encyclopedie/equipements/9549-calecon-bretelles-parrain,48,,11,,,16,16,,,,,,4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4,,
Anneau de Karotz,Anneau,https://www.dofus.com/fr/mmorpg/encyclopedie/equipements/11350-anneau-karotz,48,16,11,,,16,,,,,,,,,,,2,,,,,,,,,,,,,,2,,,,,,,,,,,,,,,,,
Bottes d'Haku,Bottes,https://www.dofus.com/fr/mmorpg/encyclopedie/equipements/12043-bottes-haku,48,,,,,,,,,1,,,,,,,,,,2,,,,,,,,,,3,,,,,,,,,,,,,,-2,,,,
Masque Tromatisant,Chapeau,https://www.dofus.com/fr/mmorpg/encyclopedie/equipements/705-masque-tromatisant,47,,,21,,,,,,,,,,,,,,,,,,,,,,,3,,,,,,,,,,,,,,,,,,,,,
Harmonie,Amulette,https://www.dofus.com/fr/mmorpg/encyclopedie/equipements/1478-harmonie,47,11,11,11,11,11,11,11,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Coiffe du Boufcoul,Chapeau,https://www.dofus.com/fr/mmorpg/encyclopedie/equipements/7886-coiffe-boufcoul,47,,,,,26,26,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4,4,,,,,,,,,,
Bottines du Black Wab,Bottes,https://www.dofus.com/fr/mmorpg/encyclopedie/equipements/9576-bottines-black-wab,47,,11,,,,,11,,,1,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,
Amulette Papayou,Amulette,https://www.dofus.com/fr/mmorpg/encyclopedie/equipements/9658-amulette-papayou,47,21,6,,,21,,,,,,,,,,,,2,,,,,,,,,3,,,,,,,,,,,,,,,,,,,,,
Ceinture Noire de Frank Lee Bruce,Ceinture,https://www.dofus.com/fr/mmorpg/encyclopedie/equipements/7039-ceinture-noire-frank-lee-bruce,47,,11,21,,,21,,,,,,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,,
Bottes du Craqueleur,Bottes,https://www.dofus.com/fr/mmorpg/encyclopedie/equipements/6933-bottes-craqueleur,47,1,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,1,,,,,1,,,,,,
Bottes Hédivines,Bottes,https://www.dofus.com/fr/mmorpg/encyclopedie/equipements/13302-bottes-hedivines,47,21,,,21,,,,,,,,3,51,,,4,,,,,,,,,,,,,,,,,,3,,,,,,,,,,,3,,
Amulette des Abîmes,Amulette,https://www.dofus.com/fr/mmorpg/encyclopedie/equipements/639-amulette-abimes,47,,16,,,21,,,,,,,4,,,,,,,,,,,,,,,,,,,,4,,,,,,,,,,,,,4,,
Printatanes,Bottes,https://www.dofus.com/fr/mmorpg/encyclopedie/equipements/16239-printatanes,47,,,,,,,11,,1,-1,,,,,,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Amulette du Craqueleur,Amulette,https://www.dofus.com/fr/mmorpg/encyclopedie/equipements/1476-amulette-craqueleur,47,21,,21,21,,21,,,,,,,,,,,,,,,,,,,,2,,,,,,,,,,,,,,,,,,,,,
Lainture,Ceinture,https://www.dofus.com/fr/mmorpg/encyclopedie/equipements/18529-lainture,47,31,,,31,,,,,,,,,,,,,,,,,,,,,,,,,5,,,,,,,,,,,,,,2,,,,
Abranneau Mou,Anneau,https://www.dofus.com/fr/mmorpg/encyclopedie/equipements/1559-abranneau-mou,46,31,,-15,-15,-15,-15,,,,1,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Craquamulette,Amulette,https://www.dofus.com/fr/mmorpg/encyclopedie/equipements/6934-craquamulette,46,,,21,,,21,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4,,,,,,
Scarature Blanche,Ceinture,https://www.dofus.com/fr/mmorpg/encyclopedie/equipements/6949-scarature-blanche,46,1,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,1,1,,,,,1,,,
Scarature Rouge,Ceinture,https://www.dofus.com/fr/mmorpg/encyclopedie/equipements/6950-scarature-rouge,46,1,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,1,1,,,1,,,,,
Pendule du Gudule,Amulette,https://www.dofus.com/fr/mmorpg/encyclopedie/equipements/7031-pendule-gudule,46,41,,,,,21,,,,,,2,,,,,,,,,,,,,,2,,,,,,,,,,,,,,,,,,,2,,
Palmano,Anneau,https://www.dofus.com/fr/mmorpg/encyclopedie/equipements/8872-palmano,46,,,,,,16,,,,,1,,101,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Ceinture du Black Wab,Ceinture,https://www.dofus.com/fr/mmorpg/encyclopedie/equipements/9575-ceinture-black-wab,46,41,16,,,,,,,,,,,,,,,,,,,,,,,,4,,,,,,7,,,,,,,,,,,,,,,
Gladialeçon,Ceinture,https://www.dofus.com/fr/mmorpg/encyclopedie/equipements/12887-gladialecon,46,,,,,,16,,,,1,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Scarature Bleue,Ceinture,https://www.dofus.com/fr/mmorpg/encyclopedie/equipements/6951-scarature-bleue,46,1,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,1,1,,,,1,,,,
Cape Ricéfini,Cape,https://www.dofus.com/fr/mmorpg/encyclopedie/equipements/6993-cape-ricefini,46,41,,,,,,11,,,,,4,,,,,,,,,,,,,,,,,,,,,,7,,,,,,,,,,,4,,
Anneau d'Haku,Anneau,https://www.dofus.com/fr/mmorpg/encyclopedie/equipements/12045-anneau-haku,46,,,,11,,,,,,,,,51,,,,,,1,,,3,,,,,,,3,,,,,,,,,,,,,,,,,,
Ceinture Vioutifoule,Ceinture,https://www.dofus.com/fr/mmorpg/encyclopedie/equipements/2524-ceinture-vioutifoule,46,26,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,2,2,,,
Anneau de Grouillot,Anneau,https://www.dofus.com/fr/mmorpg/encyclopedie/equipements/11354-anneau-grouillot,46,21,,,16,,,,,,,,,,,,,,,,4,,,,,,,,,3,,,,,,,,,,,,,,,,,,
Abramu,Amulette,https://www.dofus.com/fr/mmorpg/encyclopedie/equipements/1619-abramu,46,71,16,-50,-50,-50,-50,,1,,,,,,,,,,,,,,,,,,4,,,,,,,,,,,,,,,,,,,,,
Craquelocape,Cape,https://www.dofus.com/fr/mmorpg/encyclopedie/equipements/6931-craquelocape,46,21,7,31,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4,,,,,
Scarature Verte,Ceinture,https://www.dofus.com/fr/mmorpg/encyclopedie/equipements/6948-scarature-verte,46,1,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,1,1,,1,,,,,,
Goyave,Chapeau,https://www.dofus.com/fr/mmorpg/encyclopedie/equipements/6991-goyave,46,31,,,31,,,11,,,,,,,,4,,,,,,,,,,,,,,,,,,,4,,,,,,,,,,,,,
Bottes de Grilliane,Bottes,https://www.dofus.com/fr/mmorpg/encyclopedie/equipements/11091-bottes-grilliane,46,,16,,16,,,,,,,1,,,,,,,,,,,,,,,,,,1,1,,,,1,,,,,,,,,,,,,
Bottes de Traçon,Bottes,https://www.dofus.com/fr/mmorpg/encyclopedie/equipements/12024-bottes-tracon,46,,,,,21,,,,,1,,,,,,2,1,,,,,,,,,,,,,3,,,,,,,,,,,,,,,,,
Amulette d'Haku,Amulette,https://www.dofus.com/fr/mmorpg/encyclopedie/equipements/12044-amulette-haku,46,26,,,26,,,,,,,,4,,,,,,,,,,,,,,,,,4,,,,,,,,,,,,,,,,4,,
Masque du Kanniboul Ebil,Chapeau,https://www.dofus.com/fr/mmorpg/encyclopedie/equipements/11982-masque-kanniboul-ebil,46,41,,,,,,,,,,,,,,7,,,,,,7,7,,,,,,,,,,,,,,,,,,,,,,,,,
Amulette de Grilliane,Amulette,https://www.dofus.com/fr/mmorpg/encyclopedie/equipements/11092-amulette-grilliane,45,41,,,16,11,,,,,,,3,,,,,,,,,,,,,,,,,,,,,,1,,,,,,,,,,,3,,
Bottes de Kubitus,Bottes,https://www.dofus.com/fr/mmorpg/encyclopedie/equipements/11358-bottes-kubitus,45,,,,,,16,,,1,,,,,,-10,,,,-10,,,,,,,,,,,,2,,,,,,,,,,,,,,,,
Pagne du Chafer Rōnin,Ceinture,https://www.dofus.com/fr/mmorpg/encyclopedie/equipements/13093-pagne-chafer-rōnin,45,31,11,16,,,,,,,,,,,,,,,,,,4,4,,,,,6,,,,,,,,,,,,,,,,,,,,
Chaîne de la Liche,Amulette,https://www.dofus.com/fr/mmorpg/encyclopedie/equipements/1491-chaine-liche,45,-50,7,,,21,,,,,,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Abracaska,Chapeau,https://www.dofus.com/fr/mmorpg/encyclopedie/equipements/2410-abracaska,45,51,,,,,,,1,,,,,,,,-20,,,,,,,,,,,,,,,,,,4,,,,,,,,,,,,,
Ceinture du Craqueleur,Ceinture,https://www.dofus.com/fr/mmorpg/encyclopedie/equipements/6935-ceinture-craqueleur,45,21,11,,,,,,,,,,,,,,,,,,,,,201,,,,,,,,,,,,,,,,,,,,,4,,,
Scaracape Verte,Cape,https://www.dofus.com/fr/mmorpg/encyclopedie/equipements/6940-scaracape-verte,45,31,,21,,,,,,,,,,,,,,,,,,,,,,,2,,,,,,,,,,,,,,,4,,,,,,
Scaracape Rouge,Cape,https://www.dofus.com/fr/mmorpg/encyclopedie/equipements/6942-scaracape-rouge,45,31,,,21,,,,,,,,,,,,,,,,,,,,,,2,,,,,,,,,,,,,,,,4,,,,,
Beignature,Ceinture,https://www.dofus.com/fr/mmorpg/encyclopedie/equipements/9192-beignature,45,21,,,,,,,,,,,,,,,,,,,,,7,,,,,,,,,,,,,,,,,,3,3,,,,,,
Gladiabottes,Bottes,https://www.dofus.com/fr/mmorpg/encyclopedie/equipements/12888-gladiabottes,45,31,,,,,,,,,,,,,,,,,,,2,,7,,,,,,,,,4,,,,,,,,,,,,,,,,
Abracapa,Cape,https://www.dofus.com/fr/mmorpg/encyclopedie/equipements/2413-abracapa,45,1,,1,,,,,,,,1,,,,,,,,,,,,,,,1,,,,,,,,,,,,,,,,,,,,,
Abrabottes,Bottes,https://www.dofus.com/fr/mmorpg/encyclopedie/equipements/2423-abrabottes,45,31,,31,,,,,,,,,,,,4,,,,,,,,,,,,3,3,,,,,,4,,,,,,,,,,,,,
Corbottes,Bottes,https://www.dofus.com/fr/mmorpg/encyclopedie/equipements/2545-corbottes,45,21,,,,,21,11,,,,,4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4,,
Corbacoiffe,Chapeau,https://www.dofus.com/fr/mmorpg/encyclopedie/equipements/2546-corbacoiffe,45,41,,,,,,16,,,,,,201,,,,,,,,,,,,,2,,,,,,,,,,,,,,,,,,,,,
Scaracape Bleue,Cape,https://www.dofus.com/fr/mmorpg/encyclopedie/equipements/6941-scaracape-bleue,45,31,,,,21,,,,,,,,,,,,,,,,,,,,,2,,,,,,,,,,,,,,,,,4,,,,
Scaracape Blanche,Cape,https://www.dofus.com/fr/mmorpg/encyclopedie/equipements/6943-scaracape-blanche,45,31,,,,,21,,,,,,,,,,,,,,,,,,,,2,,,,,,,,,,,,,,,,,,4,,,
Amulette Scarabosse Doré,Amulette,https://www.dofus.com/fr/mmorpg/encyclopedie/equipements/8120-amulette-scarabosse-dore,45,,11,,21,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Bracelet du Tétounik,Anneau,https://www.dofus.com/fr/mmorpg/encyclopedie/equipements/9921-bracelet-tetounik,45,11,,,,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,2,,,,,,,,,,,,,
Ceinture de Percimol,Ceinture,https://www.dofus.com/fr/mmorpg/encyclopedie/equipements/11816-ceinture-percimol,45,21,,,,11,,11,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,,,,,1,,
Bottes de Stroud,Bottes,https://www.dofus.com/fr/mmorpg/encyclopedie/equipements/11855-bottes-stroud,45,21,6,,,,,21,,,,,2,,,,,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,,
Ceinture du Boostache,Ceinture,https://www.dofus.com/fr/mmorpg/encyclopedie/equipements/11981-ceinture-boostache,45,21,,,,,21,,,,,,,,,,,,,,,7,,,,,,,,,,4,,7,,,,,,,,,,,,,,
Amulette de Traçon,Amulette,https://www.dofus.com/fr/mmorpg/encyclopedie/equipements/12025-amulette-tracon,45,31,,,,,,,,,,,2,,,,,3,,,,,,,,,2,,,,4,,,,,,,,,,,,,,,2,,
Ceinture Nikoti,Ceinture,https://www.dofus.com/fr/mmorpg/encyclopedie/equipements/13303-ceinture-nikoti,45,,,21,,,,,,,,,4,,,,,,,3,,,,,,,,,4,,,,,,,,,,,,,,,,,4,,
Printanneau,Anneau,https://www.dofus.com/fr/mmorpg/encyclopedie/equipements/16240-printanneau,45,11,11,11,,,,11,,,,,,,,,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Cape du Corbac,Cape,https://www.dofus.com/fr/mmorpg/encyclopedie/equipements/2061-cape-corbac,45,21,11,,,,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4,,,
